Element Id,Family,Type,Level,Angle,Angle 1,Area,Category,Center Radius,Center to End,Center to End Label,Center to Socket Bottom,Center to Socket Bottom Label,Center to Socket Bottom Not Found,Comments,Design Option,Elevation from Level,Export to IFC,Export to IFC As,Family and Type,Family Name,Fitting Outside Diameter,Fitting Outside Diameter 1,Fitting Outside Diameter 2,Fitting Outside Radius,Fitting Outside Radius 1,Fitting Outside Radius 2,Head Height,Head Width,Height,Height Offset,Host Id,IFC Predefined Type,IfcGUID,Image,Insulation Thickness,Insulation Type,IsCustom,Length,Length 1,Length 10,Length 11,Length 12,Length 2,Length 3,Length 4,Length 5,Length 6,Length 7,Length 8,Length 9,Loss Method,Loss Method Settings,Mark,Max Fitting Outside Diameter 12,Max Nominal Diameter 12,Maximum Size,Min Nominal Diameter 12,Minimum Size,Nominal Diameter,Nominal Diameter 1,Nominal Diameter 2,Nominal Radius,Nominal Radius 1,Nominal Radius 2,OffsetHeight,OffsetWidth,Overall Size,Phase Created,Phase Demolished,Pressure Drop,Radius 1,Radius 2,Size,Socket Bottom to Socket Bottom Run,Socket Depth,Socket Depth 1,Socket Depth 2,Socket Entrance Diameter,Socket Entrance Diameter 1,Socket Entrance Diameter 2,Socket Outside Diameter,Socket Outside Diameter 1,Socket Outside Diameter 2,Socket Outside Radius,Socket Outside Radius 1,Socket Outside Radius 2,SU/SD from Bottom,SU/SD from Top,System Abbreviation,System Classification,System Name,System Type,Thread Length,Tick Size,Tick Size 1,Tick Size 2,Type Id,Type Name,Use Annotation Scale,Visibility 1,Visibility 2,Visibility 3,Volume,Wall Thickness,Wall Thickness 1,Wall Thickness 2,Width Offset
1649931,Elbow - Generic,Standard,L5,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAQC,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.07 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 34,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1650054,Elbow - Generic,Standard,L5,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"1' - 3""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAO1,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1650080,Elbow - Generic,Standard,L5,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"11' - 5""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAOd,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1650084,Elbow - Generic,Standard,Parking,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"73' - 10""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAOZ,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1650247,Tee - Generic,Standard,L3,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAN0,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 29,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1650288,Elbow - Generic,Standard,L3,45.00°,,,-2008049,"5/8""","1/4""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloANt,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.20 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 29,Domestic Hot Water,,"1/8""",,,Standard,,Yes,,,,0.00 CF,,,,
1650297,Elbow - Generic,Standard,L3,45.00°,,,-2008049,"5/8""","1/4""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAN_,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.20 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 29,Domestic Hot Water,,"1/8""",,,Standard,,Yes,,,,0.00 CF,,,,
1650309,Elbow - Generic,Standard,L3,45.00°,,,-2008049,"5/8""","1/4""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAK2,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.20 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 29,Domestic Hot Water,,"1/8""",,,Standard,,Yes,,,,0.00 CF,,,,
1650318,Elbow - Generic,Standard,L3,45.00°,,,-2008049,"5/8""","1/4""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAK9,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.20 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 29,Domestic Hot Water,,"1/8""",,,Standard,,Yes,,,,0.00 CF,,,,
1650354,Elbow - Generic,Standard,L3,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAKr,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 29,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1650503,Elbow - Generic,Standard,L3,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 4""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAJ0,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 29,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1650564,Elbow - Generic,Standard,L3,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 0""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAG3,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1650619,Tee - Generic,Standard,L3,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAGy,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1650623,Elbow - Generic,Standard,L3,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 0""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloAGu,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.65 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1650721,Elbow - Generic,Standard,L3,45.00°,,,-2008049,"5/8""","1/4""",,,,,,,"2' - 10 1/2""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloBkc,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.20 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 29,Domestic Hot Water,,"1/8""",,,Standard,,Yes,,,,0.00 CF,,,,
1650725,Elbow - Generic,Standard,L3,45.00°,,,-2008049,"5/8""","1/4""",,,,,,,"3' - 0""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloBkY,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.20 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 29,Domestic Hot Water,,"1/8""",,,Standard,,Yes,,,,0.00 CF,,,,
1651174,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"11' - 5""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloBfX,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1651185,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"1' - 1""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloBfs,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1651316,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloBdp,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.11 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1651357,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,2zdwtJQ2v7kfIN8iuloBaQ,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.07 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1651605,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"2' - 11 1/2""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,1RaAlUvjj9rfdfbKgJW5tw,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1651628,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"2' - 0 1/2""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,1RaAlUvjj9rfdfbKgJW5t3,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1651688,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"2' - 0 1/2""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,1RaAlUvjj9rfdfbKgJW5s7,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1651700,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"2' - 11 1/2""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,1RaAlUvjj9rfdfbKgJW5sR,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1651732,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6gn,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.11 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1651734,Transition - Generic,Standard,L4,,,0 SF,-2008049,,,,,,,,,"3' - 5 7/16""",0,,Standard,,,"5/8""","1 1/8""",,"3/8""","5/8""",,,,"120""",,,0JinvRpZ97s93qHf4pz6gp,,"0""",,,"1/4""",,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,"1 1/8""",,"1""",,"1/2""",,"1/2""","1""",,"1/4""","1/2""","1/4""","1/4""","1""ø-1/2""ø",New Construction,,1.42 psi,,,"1""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,,"1/4""","1/2""",Standard,,Yes,No,No,Yes,0.00 CF,,,,"120"""
1651736,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"7/8""","7/8""",,,,,,,"1' - 1""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6gz,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø",New Construction,,1.77 psi,,,"1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1651753,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"1 1/8""","1 1/8""",,,,,,"1' - 4""",0,,Standard,,"1 1/8""",,,"5/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6gC,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1""",,"1""","1""",,,"1/2""",,,,,"1""ø-1""ø-1""ø",New Construction,,,,,"1""ø-1""ø-1""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,"1/2""",,,Standard,,Yes,,,,0.00 CF,,,,
1651761,Transition - Generic,Standard,L4,,,0 SF,-2008049,,,,,,,,,"1' - 4""",0,,Standard,,,"1 1/8""","5/8""",,"5/8""","3/8""",,,,"120""",,,0JinvRpZ97s93qHf4pz6gK,,"0""",,,"1/4""",,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,"1 1/8""",,"1""",,"1/2""",,"1""","1/2""",,"1/2""","1/4""","1/2""","1/2""","1""ø-1/2""ø",New Construction,,5.18 psi,,,"1""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,,,"1/2""","1/4""",Standard,,Yes,No,Yes,No,0.00 CF,,,,"120"""
1651788,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6hf,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.07 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1651792,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6hr,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.07 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1651971,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6kc,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,3.07 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1651979,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6kk,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1652045,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6le,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,2.47 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1652058,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6l$,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,1.76 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1652067,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6l6,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,1.76 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1652112,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6ir,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1652151,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6iI,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1652169,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6ji,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1652185,Tee - Generic,Standard,L4,90.00°,90.00°,,-2008049,,"7/8""","7/8""",,,,,,"1' - 6""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6jy,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø-1/2""ø",New Construction,,,,,"1/2""ø-1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
1652194,Elbow - Generic,Standard,L4,90.00°,,,-2008049,"5/8""","5/8""",,,,,,,"3' - 0""",0,,Standard,,"5/8""",,,"3/8""",,,,,,,,,0JinvRpZ97s93qHf4pz6j7,,"0""",,,,,,,,,,,,,,,,3bf616f9-6b98-4a21-80ff-da1120c8f6d6,,,,,"1/2""",,"1/2""","1/2""",,,"1/4""",,,,,"1/2""ø-1/2""ø",New Construction,,0.38 psi,,,"1/2""ø-1/2""ø",,,,,,,,,,,,,,,,,Domestic Hot Water,Domestic Hot Water 12,Domestic Hot Water,,"1/4""",,,Standard,,Yes,,,,0.00 CF,,,,
