Element Id,Family,Type,Level,Additional Flow,Area,Category,Comments,Connection Type,Design Option,Diameter,Export to IFC,Export to IFC As,Family Name,Fixture Units,Flow,Flow State,Friction,Friction Factor,Horizontal Justification,IFC Predefined Type,IfcGUID,Image,Inside Diameter,Insulation Thickness,Insulation Type,Length,Lower End Bottom Elevation,Lower End Centerline Elevation,Lower End Invert Elevation,Mark,Material,Middle Elevation,Outside Diameter,Overall Size,Phase Created,Phase Demolished,Pipe Segment,Pressure Drop,Reference Level,Relative Roughness,Reynolds Number,Roughness,Schedule/Type,Section,Segment Description,Size,Slope,System Abbreviation,System Classification,System Name,System Type,Type Name,Upper End Centerline Elevation,Upper End Top Elevation,Velocity,Velocity Pressure,Vertical Justification,Wall Thickness
1593585,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStNV,,"1/2""","0""",,"0' - 2 11/16""","0' - 7 11/16""",,"0' - 7 3/4""",,Copper,"0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 43,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"0' - 8 5/16""",,,0,"0"""
1593587,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStNT,,"1/2""","0""",,"0' - 8 7/8""","0' - 8 9/16""","0' - 8 9/16""","0' - 8 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 43,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 5 7/16""","1' - 5 7/16""",,,0,"0"""
1593589,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStNR,,"1/2""","0""",,"5' - 3 25/32""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 43,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1593602,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStGk,,"1/2""","0""",,"0' - 2 11/16""","0' - 7 11/16""",,"0' - 7 3/4""",,Copper,"0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 43,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"0' - 8 5/16""",,,0,"0"""
1593604,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStGi,,"1/2""","0""",,"0' - 8 5/8""","0' - 8 9/16""","0' - 8 9/16""","0' - 8 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 43,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 5 3/16""","1' - 5 3/16""",,,0,"0"""
1593611,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStGb,,"1/2""","0""",,"0' - 2 7/16""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 43,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1593616,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,0,,,,,0,,2QA0c_$vXENvpa823uStGW,,"1""","0""",,"0' - 3 21/32""","3' - 7 1/16""","3' - 7 1/16""","3' - 7 1/16""",,Copper,,"1 1/8""","1""ø",New Construction,,Copper - K,,L1 - Block 43,,,"0.00010""",K,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"3' - 10 23/32""","3' - 10 23/32""",,,0,"1/8"""
1593623,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uStGv,,"1""","0""",,"0' - 0 29/32""","2' - 1 19/32""","2' - 1 19/32""","2' - 1 19/32""",,Copper,,"1 1/8""","1""ø",New Construction,,Copper - K,,L1 - Block 43,,,"0.00010""",K,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"2' - 2 1/2""","2' - 2 1/2""",,,0,"1/8"""
1593628,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uStGq,,"1""","0""",,"0' - 1 5/32""","2' - 1 11/32""","2' - 1 11/32""","2' - 1 11/32""",,Copper,,"1 1/8""","1""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"2' - 2 1/2""","2' - 2 1/2""",,,0,"1/8"""
1593633,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStGF,,"1/2""","0""",,"0' - 3 15/16""","0' - 7 11/16""",,"0' - 7 3/4""",,Copper,"0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"0' - 8 5/16""",,,0,"0"""
1593635,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStGD,,"1/2""","0""",,"3' - 3 5/8""","0' - 7 11/16""",,"0' - 7 3/4""",,Copper,"0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"0' - 8 5/16""",,,0,"0"""
1593642,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStG6,,"1/2""","0""",,"0' - 3 11/16""","0' - 7 11/16""",,"0' - 7 3/4""",,Copper,"0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"0' - 8 5/16""",,,0,"0"""
1593647,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStG1,,"1/2""","0""",,"0' - 4 9/16""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1593649,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStGV,,"1/2""","0""",,"0' - 8 5/8""","0' - 8 13/16""","0' - 8 13/16""","0' - 8 13/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 5 7/16""","1' - 5 7/16""",,,0,"0"""
1593658,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStGM,,"1/2""","0""",,"0' - 4 9/16""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1593660,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStGK,,"1/2""","0""",,"0' - 8 5/8""","0' - 8 13/16""","0' - 8 13/16""","0' - 8 13/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 5 7/16""","1' - 5 7/16""",,,0,"0"""
1593669,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uStHh,,"1""","0""",,"0' - 1 7/16""","2' - 9 1/2""","2' - 9 1/2""","2' - 9 1/2""",,Copper,,"1 1/8""","1""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"2' - 10 15/16""","2' - 10 15/16""",,,0,"1/8"""
1593674,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,0,,,,,0,,2QA0c_$vXENvpa823uStHc,,"1""","0""",,"0' - 4 3/8""","3' - 1 1/16""","3' - 1 1/16""","3' - 1 1/16""",,Copper,,"1 1/8""","1""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"3' - 5 7/16""","3' - 5 7/16""",,,0,"1/8"""
1594038,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStUQ,,"1/2""","0""",,"3' - 3 1/4""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1594077,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStVp,,"1/2""","0""",,"0' - 1 5/16""","0' - 7 11/16""",,"0' - 7 3/4""",,Copper,"0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"0' - 8 5/16""",,,0,"0"""
1594080,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStVm,,"1/2""","0""",,"0' - 8 5/8""","0' - 8 9/16""","0' - 8 9/16""","0' - 8 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 5 3/16""","1' - 5 3/16""",,,0,"0"""
1594083,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uStUQ,,"1/2""","0""",,"3' - 3 1/4""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1594105,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStVN,,"1/2""","0""",,"0' - 1 5/16""","0' - 7 11/16""",,"0' - 7 3/4""",,Copper,"0' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"0' - 8 5/16""",,,0,"0"""
1594108,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStVK,,"1/2""","0""",,"0' - 8 5/8""","0' - 8 9/16""","0' - 8 9/16""","0' - 8 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"1' - 5 3/16""","1' - 5 3/16""",,,0,"0"""
1594111,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,7.5,,,,,0,,2QA0c_$vXENvpa823uStUQ,,"1/2""","0""",,"5' - 1 13/16""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1594246,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uStQg,,"1/2""","0""",,"1' - 7 3/8""","1' - 7 11/16""",,"1' - 7 3/4""",,Copper,"1' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,,"1' - 8 5/16""",,,0,"0"""
1594256,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStQW,,"1/2""","0""",,"0' - 0 7/8""","1' - 6 9/16""","1' - 6 9/16""","1' - 6 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,"1' - 7 7/16""","1' - 7 7/16""",,,0,"0"""
1594321,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStR$,,"1/2""","0""",,"0' - 0 3/16""","1' - 7 11/16""",,"1' - 7 3/4""",,Copper,"1' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,,"1' - 8 5/16""",,,0,"0"""
1594335,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStRn,,"1/2""","0""",,"0' - 0 7/8""","1' - 6 9/16""","1' - 6 9/16""","1' - 6 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,"1' - 7 7/16""","1' - 7 7/16""",,,0,"0"""
1594346,Pipe Types,Copper,,0 GPM,2 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,2QA0c_$vXENvpa823uStQg,,"1/2""","0""",,"11' - 11 9/16""","1' - 7 11/16""",,"1' - 7 3/4""",,Copper,"1' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,,"1' - 8 5/16""",,,0,"0"""
1594384,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uSt4W,,"1/2""","0""",,"0' - 3 7/8""","1' - 7 11/16""",,"1' - 7 3/4""",,Copper,"1' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,,"1' - 8 5/16""",,,0,"0"""
1594392,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uSt4u,,"1/2""","0""",,"1' - 3 7/8""","1' - 7 11/16""",,"1' - 7 3/4""",,Copper,"1' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,,"1' - 8 5/16""",,,0,"0"""
1594402,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uSt4E,,"1/2""","0""",,"0' - 3 7/8""","1' - 7 11/16""",,"1' - 7 3/4""",,Copper,"1' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,,"1' - 8 5/16""",,,0,"0"""
1594410,Pipe Types,Copper,,0 GPM,2 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uSt46,,"1/2""","0""",,"16' - 0 5/8""","1' - 7 11/16""",,"1' - 7 3/4""",,Copper,"1' - 8""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,,"1' - 8 5/16""",,,0,"0"""
1594420,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uSt4S,,"1/2""","0""",,"7' - 2 1/16""","8' - 11 11/16""",,"8' - 11 3/4""",,Copper,"9' - 0""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,,"9' - 0 5/16""",,,0,"0"""
1594520,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uSt6u,,"1/2""","0""",,"7' - 2 7/8""","1' - 8 9/16""","1' - 8 9/16""","1' - 8 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,"8' - 11 7/16""","8' - 11 7/16""",,,0,"0"""
1594528,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uSt6m,,"1/2""","0""",,"0' - 4 1/2""","2' - 11 11/16""",,"2' - 11 3/4""",,Copper,"3' - 0""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,,"3' - 0 5/16""",,,0,"0"""
1594586,Pipe Types,Copper,,0 GPM,1 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uSt7s,,"1/2""","0""",,"5' - 10 7/8""","3' - 0 9/16""","3' - 0 9/16""","3' - 0 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,"8' - 11 7/16""","8' - 11 7/16""",,,0,"0"""
1594620,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,5,,,,,0,,2QA0c_$vXENvpa823uSt7K,,"1/2""","0""",,"0' - 10 7/16""","-0' - 4 15/16""","-0' - 4 15/16""","-0' - 4 15/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 43,,,"0.00010""",K,,,"1/2""ø",,,Domestic Hot Water,Domestic Hot Water 24,Domestic Hot Water,Copper,"0' - 5 1/2""","0' - 5 1/2""",,,0,"0"""
1594813,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uSt2J,,"1/2""","0""",,"0' - 11 3/8""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1594823,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uSt3f,,"1/2""","0""",,"0' - 3 7/8""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1594831,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uSt3X,,"1/2""","0""",,"1' - 3 7/8""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1594841,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uSt3t,,"1/2""","0""",,"0' - 3 7/8""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1594849,Pipe Types,Copper,,0 GPM,2 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uSt3F,,"1/2""","0""",,"16' - 0 5/8""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 5/16""",,,0,"0"""
1594979,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uStDD,,"1""","0""",,"0' - 3""","1' - 5 7/16""",,"1' - 5 1/2""",,Copper,"1' - 6""","1 1/8""","1""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"1' - 6 9/16""",,,0,"1/8"""
1594991,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uStD1,,"1""","0""",,"0' - 7 11/16""","1' - 6 13/16""","1' - 6 13/16""","1' - 6 13/16""",,Copper,,"1 1/8""","1""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"2' - 2 1/2""","2' - 2 1/2""",,,0,"1/8"""
1595098,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uStFs,,"1/2""","0""",,"0' - 3 23/32""","2' - 11 11/16""",,"2' - 11 3/4""",,Copper,"3' - 0""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"3' - 0 5/16""",,,0,"0"""
1595108,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uStFC,,"1/2""","0""",,"0' - 10 7/8""","2' - 0 9/16""","2' - 0 9/16""","2' - 0 9/16""",,Copper,,"5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"2' - 11 7/16""","2' - 11 7/16""",,,0,"0"""
1595187,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uSt8T,,"1/2""","0""",,"1' - 0 7/16""","1' - 11 11/16""",,"1' - 11 3/4""",,Copper,"2' - 0""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,,"2' - 0 5/16""",,,0,"0"""
1595215,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1""",0,,Pipe Types,10,,,,,0,,2QA0c_$vXENvpa823uSsfS,,"1""","0""",,"0' - 1 7/16""","2' - 9 1/2""","2' - 9 1/2""","2' - 9 1/2""",,Copper,,"1 1/8""","1""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1""ø",,,Domestic Cold Water,Domestic Cold Water 1,Domestic Cold Water,Copper,"2' - 10 15/16""","2' - 10 15/16""",,,0,"1/8"""
1595386,Pipe Types,Copper,,0 GPM,0 SF,-2008044,,Generic,,"1/2""",0,,Pipe Types,2.5,,,,,0,,1jZJx4cdHBAe6hY72NBrkF,,"1/2""","0""",,"0' - 0 9/16""","1' - 5 11/16""",,"1' - 5 3/4""",,Copper,"1' - 6""","5/8""","1/2""ø",New Construction,,Copper - K,,L1 - Block 37,,,"0.00010""",K,,,"1/2""ø","0"" / 12""",,Domestic Hot Water,Domestic Hot Water 19,Domestic Hot Water,Copper,,"1' - 6 5/16""",,,0,"0"""
